Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,8,18,6,1631,1515,1924,1830,B6,466,N630JB,173,195,156,54,76,RSW,BOS,1249,3,14,0,,0,9,0,0,0,45
2006,8,18,6,1747,1735,2038,2025,B6,556,N606JB,171,170,147,13,12,RSW,EWR,1068,10,14,0,,0,0,0,0,0,0
2006,8,18,6,1156,1145,1445,1420,B6,130,N553JB,169,155,156,25,11,RSW,JFK,1074,4,9,0,,0,7,0,14,0,4
2006,8,18,6,1523,1405,1759,1645,B6,134,N562JB,156,160,142,74,78,RSW,JFK,1074,4,10,0,,0,6,0,0,0,68
2006,8,18,6,1705,1650,1957,1930,B6,136,N583JB,172,160,148,27,15,RSW,JFK,1074,3,21,0,,0,7,0,12,0,8
2006,8,18,6,1914,1925,2154,2200,B6,138,N588JB,160,155,136,-6,-11,RSW,JFK,1074,8,16,0,,0,0,0,0,0,0
2006,8,18,6,621,630,859,905,B6,838,N537JB,158,155,142,-6,-9,RSW,JFK,1074,3,13,0,,0,0,0,0,0,0
2006,8,18,6,725,730,1005,1005,B6,840,N521JB,160,155,145,0,-5,RSW,JFK,1074,5,10,0,,0,0,0,0,0,0
2006,8,18,6,1347,1250,1629,1530,B6,842,N581JB,162,160,142,59,57,RSW,JFK,1074,5,15,0,,0,14,0,2,0,43
2006,8,18,6,1548,1540,1833,1820,B6,844,N547JB,165,160,145,13,8,RSW,JFK,1074,8,12,0,,0,0,0,0,0,0
2006,8,18,6,1756,1810,2031,2050,B6,846,N597JB,155,160,132,-19,-14,RSW,JFK,1074,11,12,0,,0,0,0,0,0,0
2006,8,18,6,623,630,1328,1410,B6,314,N591JB,245,280,401,-42,-7,SAN,IAD,2253,4,20,0,,0,0,0,0,0,0
2006,8,18,6,1456,1205,2237,2020,B6,182,N523JB,281,315,428,137,171,SAN,JFK,2446,11,22,0,,0,0,0,0,0,137
2006,8,18,6,2256,2210,624,610,B6,186,N571JB,268,300,415,14,46,SAN,JFK,2446,12,21,0,,0,0,0,0,0,0
2006,8,18,6,338,55,1119,910,B6,498,N630JB,281,315,448,129,163,SEA,BOS,2496,3,10,0,,0,3,0,0,0,126
2006,8,18,6,2346,2335,733,730,B6,86,N536JB,287,295,446,3,11,SEA,JFK,2421,8,13,0,,0,0,0,0,0,0
2006,8,18,6,2238,2015,620,450,B6,470,N613JB,282,335,450,90,143,SJC,BOS,2689,4,8,0,,0,0,0,0,0,90
2006,8,18,6,1625,1230,2,2050,B6,170,N612JB,277,320,439,192,235,SJC,JFK,2569,3,15,0,,0,0,0,0,0,192
2006,8,18,6,12,2200,741,620,B6,174,N592JB,269,320,433,81,132,SJC,JFK,2569,7,9,0,,0,0,0,0,0,81
2006,8,18,6,404,410,720,700,B6,562,N613JB,256,230,173,20,-6,SJU,EWR,1608,9,14,0,,0,0,0,20,0,0
2006,8,18,6,639,645,953,940,B6,700,N535JB,254,235,174,13,-6,SJU,JFK,1597,8,12,0,,0,0,0,0,0,0
2006,8,18,6,1302,1240,1636,1535,B6,702,N554JB,274,235,153,61,22,SJU,JFK,1597,8,53,0,,0,22,0,39,0,0
2006,8,18,6,2254,2220,151,110,B6,704,N554JB,237,230,156,41,34,SJU,JFK,1597,8,13,0,,0,0,0,7,0,34
2006,8,18,6,1642,1615,2017,1910,B6,706,N535JB,275,235,174,67,27,SJU,JFK,1597,9,32,0,,0,18,0,40,0,9
2006,8,18,6,248,255,601,545,B6,708,N562JB,253,230,173,16,-7,SJU,JFK,1597,9,11,0,,0,0,0,16,0,0
2006,8,18,6,1448,1430,1817,1725,B6,718,N633JB,269,235,169,52,18,SJU,JFK,1597,11,29,0,,0,8,0,34,0,10
2006,8,18,6,208,2315,820,525,B6,92,N517JB,252,250,316,175,173,SLC,JFK,1989,9,47,0,,0,0,0,25,0,150
2006,8,18,6,611,615,721,705,B6,231,N504JB,130,110,41,16,-4,SLC,LGB,589,4,25,0,,0,0,0,16,0,0
2006,8,18,6,409,40,1138,850,B6,172,N509JB,269,310,430,168,209,SMF,JFK,2521,11,8,0,,0,2,0,0,0,166
2006,8,18,6,557,600,707,715,B6,61,N584JB,70,75,44,-8,-3,SYR,JFK,209,3,23,0,,0,0,0,0,0,0
2006,8,18,6,1202,1130,1306,1230,B6,69,N598JB,64,60,46,36,32,SYR,JFK,209,3,15,0,,0,0,0,4,0,32
2006,8,18,6,1818,1705,1922,1815,B6,75,N627JB,64,70,49,67,73,SYR,JFK,209,5,10,0,,0,6,0,0,0,61
2006,8,18,6,702,710,952,1005,B6,1240,N558JB,170,175,153,-13,-8,TPA,BOS,1185,4,13,0,,0,0,0,0,0,0
2006,8,18,6,1123,1130,1412,1425,B6,444,N546JB,169,175,149,-13,-7,TPA,BOS,1185,4,16,0,,0,0,0,0,0,0
2006,9,18,6,1720,1705,2008,2000,B6,448,N552JB,168,175,149,8,15,TPA,BOS,1185,4,15,0,,0,0,0,0,0,0
2006,9,18,6,1023,1030,1249,1305,B6,530,N606JB,146,155,125,-16,-7,TPA,EWR,998,8,13,0,,0,0,0,0,0,0
2006,9,18,6,2035,1945,2304,2225,B6,534,N564JB,149,160,131,39,50,TPA,EWR,998,8,10,0,,0,4,0,0,0,35
2006,9,18,6,612,615,846,845,B6,20,N583JB,154,150,135,1,-3,TPA,JFK,1005,4,15,0,,0,0,0,0,0,0
2006,9,18,6,2036,2025,2303,2300,B6,24,N522JB,147,155,130,3,11,TPA,JFK,1005,6,11,0,,0,0,0,0,0,0
2006,9,18,6,1952,1845,2226,2120,B6,28,N566JB,154,155,138,66,67,TPA,JFK,1005,4,12,0,,0,38,0,0,0,28
2006,9,18,6,1155,1155,1418,1425,B6,32,N584JB,143,150,130,-7,0,TPA,JFK,1005,3,10,0,,0,0,0,0,0,0
2006,9,18,6,1440,1420,1722,1655,B6,60,N503JB,162,155,147,27,20,TPA,JFK,1005,3,12,0,,0,9,0,7,0,11
2006,9,18,6,812,815,1041,1045,B6,854,N595JB,149,150,133,-4,-3,TPA,JFK,1005,4,12,0,,0,0,0,0,0,0
2006,9,19,7,1258,1105,1732,1550,B6,1264,N192JB,214,225,250,102,113,AUS,BOS,1698,7,17,0,,0,22,0,0,0,80
2006,9,19,7,917,700,1409,1135,B6,1060,N178JB,232,215,241,154,137,AUS,JFK,1522,7,44,0,,0,137,0,17,0,0
2006,9,19,7,1816,1155,2305,1630,B6,1062,N187JB,229,215,235,395,381,AUS,JFK,1522,39,15,0,,0,18,0,14,0,363
2006,9,19,7,1919,1725,2333,2200,B6,1068,N197JB,194,215,233,93,114,AUS,JFK,1522,8,13,0,,0,9,0,0,0,84
2006,9,19,7,820,700,1204,1025,B6,1263,N192JB,284,265,206,99,80,BOS,AUS,1698,2,16,0,,0,80,0,19,0,0
2006,9,19,7,2127,2120,47,2355,B6,491,N550JB,320,275,161,52,7,BOS,DEN,1754,7,32,0,,0,7,0,45,0,0
2006,9,19,7,1514,1505,1812,1835,B6,1215,N613JB,178,210,166,-23,9,BOS,FLL,1237,2,10,0,,0,0,0,0,0,0
2006,9,19,7,820,820,1135,1150,B6,449,N528JB,195,210,170,-15,0,BOS,FLL,1237,4,21,0,,0,0,0,0,0,0
2006,9,19,7,1147,1150,1450,1515,B6,453,N506JB,183,205,165,-25,-3,BOS,FLL,1237,3,15,0,,0,0,0,0,0,0
2006,9,19,7,2110,2040,9,2359,B6,455,N564JB,179,199,162,10,30,BOS,FLL,1237,3,14,0,,0,0,0,0,0,0
2006,9,19,7,1731,1700,2033,2030,B6,457,N615JB,182,210,164,3,31,BOS,FLL,1237,5,13,0,,0,0,0,0,0,0
2006,9,19,7,920,850,1052,1030,B6,1253,N193JB,92,100,75,22,30,BOS,IAD,413,4,13,0,,0,22,0,0,0,0
2006,9,19,7,1431,1310,1613,1445,B6,1255,N190JB,102,95,83,88,81,BOS,IAD,413,9,10,0,,0,81,0,7,0,0
2006,9,19,7,1729,1725,1909,1910,B6,1257,N183JB,100,105,78,-1,4,BOS,IAD,413,4,18,0,,0,0,0,0,0,0
2006,9,19,7,1828,1825,2008,2010,B6,1259,N192JB,100,105,78,-2,3,BOS,IAD,413,4,18,0,,0,0,0,0,0,0
2006,9,19,7,2152,2145,2323,2325,B6,1261,N183JB,91,100,77,-2,7,BOS,IAD,413,4,10,0,,0,0,0,0,0,0
2006,9,19,7,815,815,923,930,B6,1003,N554JB,68,75,39,-7,0,BOS,JFK,187,11,18,0,,0,0,0,0,0,0
2006,9,19,7,951,950,1049,1100,B6,1005,N184JB,58,70,41,-11,1,BOS,JFK,187,4,13,0,,0,0,0,0,0,0
2006,9,19,7,1213,1200,1313,1310,B6,1007,N554JB,60,70,43,3,13,BOS,JFK,187,4,13,0,,0,0,0,0,0,0
2006,9,19,7,1328,1320,1435,1430,B6,1009,N193JB,67,70,43,5,8,BOS,JFK,187,5,19,0,,0,0,0,0,0,0
2006,9,19,7,1554,1555,1658,1710,B6,1011,N554JB,64,75,45,-12,-1,BOS,JFK,187,8,11,0,,0,0,0,0,0,0
2006,9,19,7,1825,1645,1936,1800,B6,1015,N179JB,71,75,49,96,100,BOS,JFK,187,5,17,0,,0,75,0,0,0,21
2006,9,19,7,1913,1820,2020,1930,B6,1017,N178JB,67,70,43,50,53,BOS,JFK,187,3,21,0,,0,7,0,0,0,43
2006,9,19,7,2029,2000,2127,2110,B6,1019,N554JB,58,70,41,17,29,BOS,JFK,187,4,13,0,,0,8,0,0,0,9
2006,9,19,7,2203,2050,2309,2200,B6,1021,N179JB,66,70,44,69,73,BOS,JFK,187,9,13,0,,0,0,0,0,0,69
2006,9,19,7,2105,2030,NA,2340,B6,483,N563JB,NA,370,NA,NA,35,BOS,LAS,2381,0,35,0,,1,0,0,0,0,0
2006,9,19,7,640,640,NA,1010,B6,481,N605JB,NA,390,NA,NA,0,BOS,LGB,2602,0,16,0,,1,0,0,0,0,0
2006,9,19,7,1647,1645,NA,2015,B6,489,N580JB,NA,390,NA,NA,2,BOS,LGB,2602,0,17,0,,1,0,0,0,0,0
2006,9,19,7,807,740,1111,1100,B6,1223,N534JB,184,200,158,11,27,BOS,MCO,1121,6,20,0,,0,0,0,0,0,0
2006,9,19,7,2049,1930,2351,2245,B6,1227,N607JB,182,195,154,66,79,BOS,MCO,1121,7,21,0,,0,8,0,0,0,58
2006,9,19,7,953,1000,1251,1320,B6,431,N621JB,178,200,158,-29,-7,BOS,MCO,1121,7,13,0,,0,0,0,0,0,0
2006,9,19,7,1356,1405,1659,1715,B6,435,N585JB,183,190,159,-16,-9,BOS,MCO,1121,6,18,0,,0,0,0,0,0,0
2006,9,19,7,1746,1730,2045,2045,B6,437,N621JB,179,195,160,0,16,BOS,MCO,1121,6,13,0,,0,0,0,0,0,0
2006,9,19,7,824,810,1216,1200,B6,475,N546JB,412,410,207,16,14,BOS,OAK,2693,11,14,0,,0,14,0,2,0,0
2006,9,19,7,1937,1935,NA,2315,B6,477,N594JB,NA,400,NA,NA,2,BOS,OAK,2693,0,18,0,,1,0,0,0,0,0
2006,9,19,7,806,800,1120,1125,B6,1201,N556JB,194,205,158,-5,6,BOS,PBI,1197,7,29,0,,0,0,0,0,0,0
2006,9,19,7,1112,1045,1410,1410,B6,1203,N594JB,178,205,162,0,27,BOS,PBI,1197,3,13,0,,0,0,0,0,0,0
2006,9,19,7,1619,1600,1916,1925,B6,1207,N556JB,177,205,160,-9,19,BOS,PBI,1197,5,12,0,,0,0,0,0,0,0
2006,9,19,7,1636,1630,2011,2005,B6,1237,N184JB,215,215,189,6,6,BOS,RSW,1249,3,23,0,,0,0,0,0,0,0
2006,9,19,7,923,845,1227,1220,B6,461,N615JB,184,215,168,7,38,BOS,RSW,1249,4,12,0,,0,0,0,0,0,0
2006,9,19,7,1059,1100,1415,1435,B6,465,N627JB,196,215,169,-20,-1,BOS,RSW,1249,10,17,0,,0,0,0,0,0,0
2006,9,19,7,1354,1355,1722,1730,B6,467,N542JB,208,215,187,-8,-1,BOS,RSW,1249,4,17,0,,0,0,0,0,0,0
2006,9,19,7,2042,2045,15,2359,B6,497,N552JB,393,374,176,16,-3,BOS,SEA,2496,15,22,0,,0,0,0,16,0,0
2006,9,19,7,1533,1520,NA,1910,B6,471,N587JB,NA,410,NA,NA,13,BOS,SJC,2689,0,13,0,,1,0,0,0,0,0
2006,9,19,7,1921,1910,2236,2235,B6,1249,N627JB,195,205,171,1,11,BOS,TPA,1185,5,19,0,,0,0,0,0,0,0
2006,9,19,7,727,720,1038,1040,B6,441,N613JB,191,200,171,-2,7,BOS,TPA,1185,6,14,0,,0,0,0,0,0,0
2006,9,19,7,1636,1540,1943,1900,B6,447,N623JB,187,200,169,43,56,BOS,TPA,1185,5,13,0,,0,10,0,0,0,33
2006,9,19,7,554,600,908,850,B6,728,N537JB,254,230,172,18,-6,BQN,JFK,1576,11,11,0,,0,0,0,18,0,0
2006,9,19,7,1122,1125,1422,1415,B6,736,N624JB,240,230,166,7,-3,BQN,JFK,1576,5,9,0,,0,0,0,0,0,0
2006,9,19,7,1917,1850,2035,2000,B6,1033,N537JB,78,70,52,35,27,BTV,JFK,267,15,11,0,,0,0,0,8,0,27
2006,9,19,7,1136,1115,1236,1225,B6,51,N606JB,60,70,47,11,21,BTV,JFK,267,3,10,0,,0,0,0,0,0,0
2006,9,19,7,1707,1705,1828,1820,B6,55,N632JB,81,75,58,8,2,BTV,JFK,267,9,14,0,,0,0,0,0,0,0
2006,9,19,7,554,600,658,720,B6,73,N509JB,64,80,46,-22,-6,BTV,JFK,267,8,10,0,,0,0,0,0,0,0
2006,9,19,7,852,855,1020,1005,B6,1,N533JB,88,70,66,15,-3,BUF,JFK,301,7,15,0,,0,0,0,15,0,0
2006,9,19,7,1502,1435,1617,1550,B6,1031,N543JB,75,75,63,27,27,BUF,JFK,301,3,9,0,,0,0,0,0,0,27
2006,9,19,7,2228,2210,2328,2320,B6,117,N569JB,60,70,43,8,18,BUF,JFK,301,7,10,0,,0,0,0,0,0,0
2006,9,19,7,1210,1120,1315,1230,B6,3,N562JB,65,70,51,45,50,BUF,JFK,301,3,11,0,,0,6,0,0,0,39
2006,9,19,7,2017,1920,2123,2040,B6,5,N624JB,66,80,50,43,57,BUF,JFK,301,4,12,0,,0,3,0,0,0,40
2006,9,19,7,1259,1255,1423,1405,B6,67,N629JB,84,70,57,18,4,BUF,JFK,301,4,23,0,,0,0,0,18,0,0
2006,9,19,7,1750,1700,1902,1815,B6,7,N510JB,72,75,54,47,50,BUF,JFK,301,3,15,0,,0,16,0,0,0,31
2006,9,19,7,656,700,1430,1510,B6,350,N527JB,274,310,431,-40,-4,BUR,JFK,2465,9,14,0,,0,0,0,0,0,0
2006,9,19,7,1316,1105,2044,1915,B6,352,N612JB,268,310,427,89,131,BUR,JFK,2465,5,16,0,,0,7,0,0,0,82
2006,9,19,7,1815,1550,136,2355,B6,356,N586JB,261,305,418,101,145,BUR,JFK,2465,8,15,0,,0,0,0,0,0,101
2006,9,19,7,2328,2100,657,500,B6,358,N520JB,269,300,416,117,148,BUR,JFK,2465,19,14,0,,0,0,0,0,0,117
2006,9,19,7,152,2335,704,515,B6,490,N612JB,192,220,289,109,137,DEN,BOS,1754,6,17,0,,0,2,0,0,0,107
2006,9,19,7,1309,1150,1815,1725,B6,124,N536JB,186,215,284,50,79,DEN,JFK,1626,7,15,0,,0,0,0,0,0,50
2006,9,19,7,125,55,635,620,B6,98,N526JB,190,205,278,15,30,DEN,JFK,1626,19,13,0,,0,1,0,0,0,14
2006,9,19,7,1126,1125,1404,1440,B6,505,N552JB,158,195,140,-36,1,EWR,FLL,1065,3,15,0,,0,0,0,0,0,0
2006,9,19,7,632,620,915,925,B6,507,N564JB,163,185,141,-10,12,EWR,FLL,1065,2,20,0,,0,0,0,0,0,0
2006,9,19,7,1350,1330,1636,1625,B6,509,N504JB,166,175,142,11,20,EWR,FLL,1065,4,20,0,,0,0,0,0,0,0
2006,9,19,7,1731,1735,2013,2040,B6,511,N598JB,162,185,140,-27,-4,EWR,FLL,1065,5,17,0,,0,0,0,0,0,0
2006,9,19,7,2117,2055,2356,2355,B6,515,N504JB,159,180,136,1,22,EWR,FLL,1065,2,21,0,,0,0,0,0,0,0
2006,9,19,7,812,755,1051,1045,B6,521,N587JB,159,170,134,6,17,EWR,MCO,938,6,19,0,,0,0,0,0,0,0
2006,9,19,7,1130,1130,1409,1420,B6,523,N584JB,159,170,136,-11,0,EWR,MCO,938,5,18,0,,0,0,0,0,0,0
2006,9,19,7,1507,1515,1741,1800,B6,525,N559JB,154,165,128,-19,-8,EWR,MCO,938,7,19,0,,0,0,0,0,0,0
2006,9,19,7,1840,1835,2121,2115,B6,527,N584JB,161,160,132,6,5,EWR,MCO,938,6,23,0,,0,0,0,0,0,0
2006,10,19,7,2120,2115,2357,2345,B6,529,N589JB,157,150,126,12,5,EWR,MCO,938,5,26,0,,0,0,0,0,0,0
2006,10,19,7,720,720,1001,1015,B6,543,N618JB,161,175,132,-14,0,EWR,PBI,1024,5,24,0,,0,0,0,0,0,0
2006,10,19,7,1800,1750,2050,2040,B6,547,N553JB,170,170,129,10,10,EWR,PBI,1024,4,37,0,,0,0,0,0,0,0
2006,10,19,7,1351,1350,1636,1655,B6,555,N589JB,165,185,141,-19,1,EWR,RSW,1068,10,14,0,,0,0,0,0,0,0
2006,10,19,7,2231,2235,300,315,B6,561,N559JB,209,220,241,-15,-4,EWR,SJU,1608,5,23,0,,0,0,0,0,0,0
2006,10,19,7,648,640,936,935,B6,533,N589JB,168,175,144,1,8,EWR,TPA,998,4,20,0,,0,0,0,0,0,0
2006,10,19,7,1510,1510,1801,1800,B6,537,N526JB,171,170,144,1,0,EWR,TPA,998,6,21,0,,0,0,0,0,0,0
2006,10,19,7,1908,1915,2220,2225,B6,1216,N613JB,192,190,175,-5,-7,FLL,BOS,1237,4,13,0,,0,0,0,0,0,0
2006,10,19,7,756,800,1059,1110,B6,450,N506JB,183,190,171,-11,-4,FLL,BOS,1237,3,9,0,,0,0,0,0,0,0
2006,10,19,7,2110,2110,7,20,B6,452,N615JB,177,190,165,-13,0,FLL,BOS,1237,3,9,0,,0,0,0,0,0,0
2006,10,19,7,1619,1620,1941,1930,B6,454,N552JB,202,190,177,11,-1,FLL,BOS,1237,9,16,0,,0,0,0,0,0,0
2006,10,19,7,1228,1145,1543,1500,B6,456,N623JB,195,195,175,43,43,FLL,BOS,1237,4,16,0,,0,17,0,0,0,26
2006,10,19,7,745,750,1035,1040,B6,500,N552JB,170,170,155,-5,-5,FLL,EWR,1065,5,10,0,,0,0,0,0,0,0
2006,10,19,7,1002,955,1258,1245,B6,504,N504JB,176,170,156,13,7,FLL,EWR,1065,6,14,0,,0,0,0,0,0,0
2006,10,19,7,1351,1350,1649,1655,B6,506,N598JB,178,185,160,-6,1,FLL,EWR,1065,4,14,0,,0,0,0,0,0,0
2006,10,19,7,1729,1705,2036,2005,B6,510,N504JB,187,180,163,31,24,FLL,EWR,1065,5,19,0,,0,13,0,7,0,11
2006,10,19,7,2237,2115,124,2359,B6,512,N570JB,167,164,149,85,82,FLL,EWR,1065,5,13,0,,0,0,0,3,0,82
2006,10,19,7,1128,1100,1405,1330,B6,308,N590JB,157,150,126,35,28,FLL,IAD,901,6,25,0,,0,15,0,7,0,13
2006,10,19,7,738,730,1000,950,B6,810,N598JB,142,140,124,10,8,FLL,IAD,901,6,12,0,,0,0,0,0,0,0
2006,10,19,7,1801,1740,2038,2005,B6,812,N593JB,157,145,134,33,21,FLL,IAD,901,5,18,0,,0,14,0,12,0,7
2006,10,19,7,1144,1145,1438,1435,B6,12,N571JB,174,170,142,3,-1,FLL,JFK,1069,3,29,0,,0,0,0,0,0,0
2006,10,19,7,1648,1640,1939,1925,B6,14,N569JB,171,165,149,14,8,FLL,JFK,1069,5,17,0,,0,0,0,0,0,0
2006,10,19,7,1003,1010,1249,1255,B6,16,N564JB,166,165,146,-6,-7,FLL,JFK,1069,3,17,0,,0,0,0,0,0,0
2006,10,19,7,2011,2000,2258,2245,B6,18,N583JB,167,165,146,13,11,FLL,JFK,1069,6,15,0,,0,0,0,0,0,0
2006,10,19,7,719,720,1014,1000,B6,26,N586JB,175,160,154,14,-1,FLL,JFK,1069,8,13,0,,0,0,0,0,0,0
2006,10,19,7,559,605,847,845,B6,4,N562JB,168,160,146,2,-6,FLL,JFK,1069,7,15,0,,0,0,0,0,0,0
2006,10,19,7,1408,1315,1711,1605,B6,40,N505JB,183,170,149,66,53,FLL,JFK,1069,17,17,0,,0,20,0,13,0,33
2006,10,19,7,2108,2120,2354,2359,B6,50,N598JB,166,159,145,-5,-12,FLL,JFK,1069,8,13,0,,0,0,0,0,0,0
2006,10,19,7,1436,1435,1726,1720,B6,62,N533JB,170,165,146,6,1,FLL,JFK,1069,11,13,0,,0,0,0,0,0,0
2006,10,19,7,2205,2215,53,50,B6,802,N561JB,168,155,149,3,-10,FLL,JFK,1069,7,12,0,,0,0,0,0,0,0
2006,10,19,7,1551,1555,1837,1845,B6,804,N506JB,166,170,151,-8,-4,FLL,JFK,1069,5,10,0,,0,0,0,0,0,0
2006,10,19,7,1351,1350,1645,1640,B6,808,N582JB,174,170,154,5,1,FLL,JFK,1069,4,16,0,,0,0,0,0,0,0
2006,10,19,7,1109,1105,1403,1350,B6,880,N603JB,174,165,145,13,4,FLL,JFK,1069,4,25,0,,0,0,0,0,0,0
2006,10,19,7,605,605,848,900,B6,370,N582JB,163,175,150,-12,0,FLL,LGA,1076,3,10,0,,0,0,0,0,0,0
2006,10,19,7,945,950,1237,1245,B6,372,N569JB,172,175,151,-8,-5,FLL,LGA,1076,4,17,0,,0,0,0,0,0,0
2006,10,19,7,1231,1230,1539,1535,B6,376,N528JB,188,185,159,4,1,FLL,LGA,1076,9,20,0,,0,0,0,0,0,0
2006,10,19,7,1757,1800,2105,2100,B6,378,N562JB,188,180,162,5,-3,FLL,LGA,1076,8,18,0,,0,0,0,0,0,0
2006,10,19,7,2003,2010,2309,2305,B6,382,N528JB,186,175,146,4,-7,FLL,LGA,1076,20,20,0,,0,0,0,0,0,0
2006,10,19,7,816,600,1110,840,B6,244,N524JB,354,340,153,150,136,FLL,LGB,2327,4,17,0,,0,1,0,14,0,135
2006,10,19,7,1922,1925,2255,2250,B6,271,N588JB,393,385,192,5,-3,FLL,OAK,2575,5,16,0,,0,0,0,0,0,0
2006,10,19,7,1121,855,1243,1030,B6,1252,N190JB,82,95,62,133,146,IAD,BOS,413,3,17,0,,0,133,0,0,0,0
2006,10,19,7,1134,1100,1254,1235,B6,1254,N193JB,80,95,61,19,34,IAD,BOS,413,3,16,0,,0,7,0,0,0,12
2006,10,19,7,1605,1520,1739,1650,B6,1256,N179JB,94,90,69,49,45,IAD,BOS,413,9,16,0,,0,45,0,4,0,0
2006,10,19,7,1948,1940,2118,2110,B6,1258,N183JB,90,90,75,8,8,IAD,BOS,413,4,11,0,,0,0,0,0,0,0
2006,10,19,7,2048,2045,2219,2215,B6,1260,N192JB,91,90,66,4,3,IAD,BOS,413,5,20,0,,0,0,0,0,0,0
2006,10,19,7,912,820,1131,1055,B6,301,N623JB,139,155,121,36,52,IAD,FLL,901,3,15,0,,0,2,0,0,0,34
2006,10,19,7,1638,1640,1900,1915,B6,303,N583JB,142,155,124,-15,-2,IAD,FLL,901,3,15,0,,0,0,0,0,0,0
2006,10,19,7,1045,1030,1300,1310,B6,811,N598JB,135,160,121,-10,15,IAD,FLL,901,2,12,0,,0,0,0,0,0,0
2006,10,19,7,1743,1740,NA,2025,B6,306,N547JB,NA,345,NA,NA,3,IAD,LGB,2277,0,16,0,,1,0,0,0,0,0
2006,10,19,7,1502,1425,NA,1700,B6,308,N590JB,NA,335,NA,NA,37,IAD,LGB,2277,0,14,0,,1,0,0,0,0,0
2006,10,19,7,807,720,1126,1000,B6,311,N591JB,379,340,180,86,47,IAD,LGB,2277,4,15,0,,0,23,0,39,0,24
2006,10,19,7,604,605,NA,905,B6,315,N563JB,NA,360,NA,NA,-1,IAD,OAK,2408,0,18,0,,1,0,0,0,0,0
2006,10,19,7,2124,2105,56,5,B6,321,N593JB,392,360,193,51,19,IAD,OAK,2408,6,13,0,,0,0,0,32,0,19
2006,10,19,7,1828,1830,2148,2110,B6,309,N516JB,380,340,184,38,-2,IAD,SAN,2253,3,13,0,,0,0,0,38,0,0
2006,10,19,7,1308,805,1728,1120,B6,1061,N187JB,320,255,184,368,303,JFK,AUS,1522,5,71,0,,0,303,0,65,0,0
2006,10,19,7,1515,1330,1838,1645,B6,1065,N197JB,263,255,186,113,105,JFK,AUS,1522,3,14,0,,0,101,0,8,0,4
2006,10,19,7,2103,2040,33,2355,B6,1069,N190JB,270,255,190,38,23,JFK,AUS,1522,4,16,0,,0,23,0,15,0,0
2006,10,19,7,758,800,857,915,B6,1002,N184JB,59,75,41,-18,-2,JFK,BOS,187,3,15,0,,0,0,0,0,0,0
2006,10,19,7,1019,1010,1128,1120,B6,1004,N554JB,69,70,35,8,9,JFK,BOS,187,3,31,0,,0,0,0,0,0,0
2006,10,19,7,1150,1130,1251,1240,B6,1006,N184JB,61,70,42,11,20,JFK,BOS,187,3,16,0,,0,0,0,0,0,0
2006,10,19,7,1357,1350,1459,1500,B6,1008,N554JB,62,70,44,-1,7,JFK,BOS,187,4,14,0,,0,0,0,0,0,0
2006,10,19,7,1507,1500,1637,1610,B6,1010,N193JB,90,70,46,27,7,JFK,BOS,187,4,40,0,,0,2,0,20,0,5
2006,10,19,7,1700,1635,1836,1750,B6,1012,N178JB,96,75,44,46,25,JFK,BOS,187,7,45,0,,0,25,0,21,0,0
2006,10,19,7,1806,1750,1935,1920,B6,1014,N554JB,89,90,47,15,16,JFK,BOS,187,5,37,0,,0,15,0,0,0,0
2006,10,19,7,2017,1840,2135,2010,B6,1016,N179JB,78,90,47,85,97,JFK,BOS,187,4,27,0,,0,0,0,10,0,75
2006,10,19,7,2102,2010,2209,2120,B6,1018,N178JB,67,70,45,49,52,JFK,BOS,187,3,19,0,,0,7,0,0,0,42
2006,10,19,7,625,625,732,735,B6,1024,N554JB,67,70,37,-3,0,JFK,BOS,187,10,20,0,,0,0,0,0,0,0
2006,10,19,7,2400,2345,412,425,B6,727,N522JB,192,220,235,-13,15,JFK,BQN,1576,4,13,0,,0,0,0,0,0,0
2006,10,19,7,543,545,1001,1025,B6,735,N624JB,198,220,235,-24,-2,JFK,BQN,1576,4,19,0,,0,0,0,0,0,0
2006,10,19,7,1728,1710,1852,1820,B6,1032,N537JB,84,70,47,32,18,JFK,BTV,267,6,31,0,,0,18,0,14,0,0
2006,10,19,7,2306,2245,20,2355,B6,128,N629JB,74,70,50,25,21,JFK,BTV,267,4,20,0,,0,21,0,4,0,0
2006,10,19,7,928,930,1101,1040,B6,52,N606JB,93,70,47,21,-2,JFK,BTV,267,4,42,0,,0,0,0,21,0,0
2006,10,19,7,1518,1515,1631,1625,B6,54,N632JB,73,70,47,6,3,JFK,BTV,267,5,21,0,,0,0,0,0,0,0
2006,10,19,7,2021,2015,2156,2135,B6,10,N569JB,95,80,69,21,6,JFK,BUF,301,1,25,0,,0,2,0,15,0,4
2006,10,19,7,1312,1245,1432,1405,B6,1030,N543JB,80,80,62,27,27,JFK,BUF,301,2,16,0,,0,27,0,0,0,0
2006,10,19,7,2319,2240,37,2359,B6,112,N534JB,78,79,60,38,39,JFK,BUF,301,3,15,0,,0,30,0,0,0,8
